Year,State,County,County ANSI,Value
2013,INDIANA,JASPER,73,179.9
2013,INDIANA,LA PORTE,91,150.4
2013,INDIANA,LAKE,89,155
2013,INDIANA,NEWTON,111,174.1
2013,INDIANA,PORTER,127,177.8
2013,INDIANA,PULASKI,131,163
2013,INDIANA,STARKE,149,161.7
2013,INDIANA,WHITE,181,184.1
2013,INDIANA,HARRISON,61,168
2013,INDIANA,JACKSON,71,148.8
2013,INDIANA,MONROE,105,185.5
2013,INDIANA,ORANGE,117,181.4
2013,INDIANA,OTHER (COMBINED) COUNTIES,,153.6
2013,INDIANA,WASHINGTON,175,146.1
2013,INDIANA,CLARK,19,161.2
2013,INDIANA,DEARBORN,29,145.8
2013,INDIANA,FRANKLIN,47,179.2
2013,INDIANA,JENNINGS,79,156.4
2013,INDIANA,OTHER (COMBINED) COUNTIES,,147.8
2013,INDIANA,RIPLEY,137,170.2
2013,INDIANA,SCOTT,143,164.5
2013,INDIANA,DAVIESS,27,182.9
2013,INDIANA,DUBOIS,37,180.5
2013,INDIANA,GIBSON,51,177
2013,INDIANA,KNOX,83,180.2
2013,INDIANA,OTHER (COMBINED) COUNTIES,,156
2013,INDIANA,PIKE,125,169.1
2013,INDIANA,POSEY,129,193
2013,INDIANA,SPENCER,147,184.7
2013,INDIANA,VANDERBURGH,163,179.7
2013,INDIANA,WARRICK,173,183.6
2013,INDIANA,CLAY,21,154.7
2013,INDIANA,FOUNTAIN,45,183.5
2013,INDIANA,MONTGOMERY,107,195.9
2013,INDIANA,OWEN,119,148.6
2013,INDIANA,PARKE,121,173.1
2013,INDIANA,PUTNAM,133,182.7
2013,INDIANA,TIPPECANOE,157,185.1
2013,INDIANA,VERMILLION,165,185.6
2013,INDIANA,VIGO,167,159.8
2013,INDIANA,WARREN,171,184.4
2012,INDIANA,BARTHOLOMEW,5,78.8
2012,INDIANA,BOONE,11,91.6
2012,INDIANA,CLINTON,23,148
2012,INDIANA,DECATUR,31,86.1
2012,INDIANA,HAMILTON,57,121.9
2012,INDIANA,HANCOCK,59,90.5
2012,INDIANA,HENDRICKS,63,58.3
2012,INDIANA,HOWARD,67,154.2
2012,INDIANA,JOHNSON,81,58.1
2012,INDIANA,MADISON,95,119.9
2012,INDIANA,MORGAN,109,42.3
2012,INDIANA,OTHER (COMBINED) COUNTIES,,112.2
2012,INDIANA,RUSH,139,79.6
2012,INDIANA,SHELBY,145,62.4
2012,INDIANA,TIPTON,159,157.9
2012,INDIANA,BLACKFORD,9,119.2
2012,INDIANA,DELAWARE,35,111.5
2012,INDIANA,FAYETTE,41,74.9
2012,INDIANA,HENRY,65,92.4
2012,INDIANA,JAY,75,107.7
2012,INDIANA,RANDOLPH,135,94
2012,INDIANA,UNION,161,91.7
2012,INDIANA,WAYNE,177,79.8
2012,INDIANA,CARROLL,15,115.5
2012,INDIANA,CASS,17,108
2012,INDIANA,ELKHART,39,92.5
2012,INDIANA,FULTON,49,127.1
2012,INDIANA,KOSCIUSKO,85,104
2012,INDIANA,MARSHALL,99,97.8
2012,INDIANA,MIAMI,103,126.8
2012,INDIANA,ST. JOSEPH,141,133.9
2012,INDIANA,WABASH,169,105.4
2012,INDIANA,ADAMS,1,111.8
2012,INDIANA,ALLEN,3,109
2012,INDIANA,DE KALB,33,91
2012,INDIANA,HUNTINGTON,69,108.3
2012,INDIANA,LAGRANGE,87,96.7
2012,INDIANA,NOBLE,113,105.7
2012,INDIANA,STEUBEN,151,87.4
2012,INDIANA,WELLS,179,122
2012,INDIANA,WHITLEY,183,96.4
2012,INDIANA,BENTON,7,116.9
2012,INDIANA,JASPER,73,144.6
2012,INDIANA,LA PORTE,91,122.3
2012,INDIANA,LAKE,89,158.7
2012,INDIANA,NEWTON,111,132.6
2012,INDIANA,PORTER,127,165.7
2012,INDIANA,PULASKI,131,110.9
2012,INDIANA,STARKE,149,99.7
2012,INDIANA,WHITE,181,115.6
2012,INDIANA,BROWN,13,71.6
2012,INDIANA,FLOYD,43,55.7
2012,INDIANA,HARRISON,61,52.2
2012,INDIANA,JACKSON,71,81.3
2012,INDIANA,LAWRENCE,93,52.8
2012,INDIANA,MONROE,105,44.7
2012,INDIANA,ORANGE,117,30.1
2012,INDIANA,OTHER (COMBINED) COUNTIES,,65.4
2012,INDIANA,WASHINGTON,175,57.5
2012,INDIANA,CLARK,19,69.9
2012,INDIANA,DEARBORN,29,88
2012,INDIANA,FRANKLIN,47,89.1
2012,INDIANA,JENNINGS,79,89.2
2012,INDIANA,OTHER (COMBINED) COUNTIES,,81.6
2012,INDIANA,RIPLEY,137,101.3
2012,INDIANA,SCOTT,143,107.5
2012,INDIANA,SWITZERLAND,155,63.2
2012,INDIANA,DAVIESS,27,72.9
2012,INDIANA,DUBOIS,37,62.1
2012,INDIANA,GIBSON,51,64.8
2012,INDIANA,KNOX,83,71.4
2012,INDIANA,MARTIN,101,53.1
2012,INDIANA,OTHER (COMBINED) COUNTIES,,71.7
2012,INDIANA,PIKE,125,57.8
2012,INDIANA,POSEY,129,75.2
2012,INDIANA,SPENCER,147,69.8
2012,INDIANA,VANDERBURGH,163,60.4
2012,INDIANA,WARRICK,173,51.1
2012,INDIANA,CLAY,21,61.2
2012,INDIANA,FOUNTAIN,45,101.9
2012,INDIANA,MONTGOMERY,107,104.5
2012,INDIANA,OWEN,119,41
2012,INDIANA,PARKE,121,64.2
2012,INDIANA,PUTNAM,133,61.4
2012,INDIANA,TIPPECANOE,157,112
2012,INDIANA,VERMILLION,165,86.3
2012,INDIANA,VIGO,167,65.9
2012,INDIANA,WARREN,171,110.4
2011,INDIANA,BARTHOLOMEW,5,120.7
2011,INDIANA,BOONE,11,159.1
2011,INDIANA,CLINTON,23,175.9
2011,INDIANA,DECATUR,31,124.8
2011,INDIANA,HAMILTON,57,124.9
2011,INDIANA,HANCOCK,59,146.8
2011,INDIANA,HENDRICKS,63,130.3
2011,INDIANA,HOWARD,67,163.9
2011,INDIANA,JOHNSON,81,110
2011,INDIANA,MADISON,95,156.4
2011,INDIANA,MORGAN,109,113.2
2011,INDIANA,OTHER (COMBINED) COUNTIES,,142
2011,INDIANA,RUSH,139,141.5
2011,INDIANA,SHELBY,145,116.6
2011,INDIANA,TIPTON,159,165.5
2011,INDIANA,BLACKFORD,9,160.8
2011,INDIANA,DELAWARE,35,146.1
2011,INDIANA,FAYETTE,41,133.2
2011,INDIANA,HENRY,65,149.9
2011,INDIANA,JAY,75,153.3
2011,INDIANA,RANDOLPH,135,143.3
2011,INDIANA,UNION,161,141.2
2011,INDIANA,WAYNE,177,118.7
2011,INDIANA,CARROLL,15,167.7
2011,INDIANA,CASS,17,149.1
2011,INDIANA,FULTON,49,155
2011,INDIANA,KOSCIUSKO,85,152
2011,INDIANA,MARSHALL,99,157.9
2011,INDIANA,MIAMI,103,136.9
2011,INDIANA,OTHER (COMBINED) COUNTIES,,140.3
2011,INDIANA,ST. JOSEPH,141,153.1
2011,INDIANA,ADAMS,1,146.9
2011,INDIANA,ALLEN,3,131.6
2011,INDIANA,DE KALB,33,124.3
2011,INDIANA,HUNTINGTON,69,137.3
2011,INDIANA,LAGRANGE,87,127.3
2011,INDIANA,NOBLE,113,131.9
2011,INDIANA,STEUBEN,151,120.1
2011,INDIANA,WELLS,179,147.6
2011,INDIANA,WHITLEY,183,115.3
2011,INDIANA,BENTON,7,165.5
2011,INDIANA,JASPER,73,157.9
2011,INDIANA,LA PORTE,91,145.5
2011,INDIANA,LAKE,89,154.2
2011,INDIANA,NEWTON,111,166.3
2011,INDIANA,PORTER,127,153.1
2011,INDIANA,PULASKI,131,153.6
2011,INDIANA,STARKE,149,136.9
2011,INDIANA,WHITE,181,168.5
2011,INDIANA,FLOYD,43,98.8
2011,INDIANA,HARRISON,61,105.7
2011,INDIANA,JACKSON,71,121.1
2011,INDIANA,LAWRENCE,93,128.3
2011,INDIANA,MONROE,105,124.8
2011,INDIANA,ORANGE,117,131.9
2011,INDIANA,OTHER (COMBINED) COUNTIES,,110.9
2011,INDIANA,PERRY,123,129.8
2011,INDIANA,WASHINGTON,175,123.1
2011,INDIANA,CLARK,19,115.9
2011,INDIANA,DEARBORN,29,109.6
2011,INDIANA,FRANKLIN,47,126.5
2011,INDIANA,JEFFERSON,77,114.4
2011,INDIANA,JENNINGS,79,116.3
2011,INDIANA,OHIO,115,97
2011,INDIANA,RIPLEY,137,113
2011,INDIANA,SCOTT,143,128.8
2011,INDIANA,SWITZERLAND,155,112.7
2011,INDIANA,DAVIESS,27,156.7
2011,INDIANA,DUBOIS,37,153.2
2011,INDIANA,GREENE,55,130.9
2011,INDIANA,MARTIN,101,140.1
2011,INDIANA,OTHER (COMBINED) COUNTIES,,153.9
2011,INDIANA,POSEY,129,152.6
2011,INDIANA,SPENCER,147,132.6
2011,INDIANA,SULLIVAN,153,155.2
2011,INDIANA,VANDERBURGH,163,149
2011,INDIANA,WARRICK,173,139.1
2011,INDIANA,CLAY,21,141.4
2011,INDIANA,FOUNTAIN,45,154
2011,INDIANA,MONTGOMERY,107,166.7
2011,INDIANA,OWEN,119,120.1
2011,INDIANA,PARKE,121,148.6
2011,INDIANA,PUTNAM,133,142.4
2011,INDIANA,TIPPECANOE,157,160.2
2011,INDIANA,VERMILLION,165,152.4
2011,INDIANA,VIGO,167,139.5
2011,INDIANA,WARREN,171,159.9
2010,INDIANA,BARTHOLOMEW,5,129.9
2010,INDIANA,BOONE,11,154.9
2010,INDIANA,CLINTON,23,178.5
2010,INDIANA,DECATUR,31,157.3
2010,INDIANA,GRANT,53,158.4
2010,INDIANA,HAMILTON,57,174.7
2010,INDIANA,HANCOCK,59,153.5
2010,INDIANA,HENDRICKS,63,162.5
2010,INDIANA,HOWARD,67,169.4
2010,INDIANA,JOHNSON,81,140.2
2010,INDIANA,MADISON,95,168.4
2010,INDIANA,MARION,97,157.2
2010,INDIANA,MORGAN,109,143.2
2010,INDIANA,RUSH,139,151.4
2010,INDIANA,SHELBY,145,139.7
2010,INDIANA,TIPTON,159,181.6
2010,INDIANA,BLACKFORD,9,149.7
2010,INDIANA,DELAWARE,35,153.7
2010,INDIANA,FAYETTE,41,149.5
2010,INDIANA,HENRY,65,160.9
2010,INDIANA,JAY,75,140.2
2010,INDIANA,RANDOLPH,135,156.9
2010,INDIANA,UNION,161,176.4
2010,INDIANA,WAYNE,177,160.3
2010,INDIANA,CARROLL,15,170.1
2010,INDIANA,CASS,17,148.3
2010,INDIANA,ELKHART,39,155
2010,INDIANA,FULTON,49,169.8
2010,INDIANA,KOSCIUSKO,85,167.1
2010,INDIANA,MARSHALL,99,164.3
2010,INDIANA,MIAMI,103,157.9
2010,INDIANA,ST. JOSEPH,141,159.4
2010,INDIANA,WABASH,169,161.8
2010,INDIANA,ADAMS,1,143.6
2010,INDIANA,ALLEN,3,150.7
2010,INDIANA,DE KALB,33,122.2
2010,INDIANA,HUNTINGTON,69,166.9
2010,INDIANA,LAGRANGE,87,126
2010,INDIANA,NOBLE,113,142.4
2010,INDIANA,STEUBEN,151,134.1
2010,INDIANA,WELLS,179,156.8
2010,INDIANA,WHITLEY,183,153.7
2010,INDIANA,BENTON,7,165.9
2010,INDIANA,JASPER,73,162.5
2010,INDIANA,LA PORTE,91,167.1
2010,INDIANA,LAKE,89,156.2
2010,INDIANA,NEWTON,111,169.9
2010,INDIANA,PORTER,127,168.2
2010,INDIANA,PULASKI,131,165.2
2010,INDIANA,STARKE,149,149.5
2010,INDIANA,WHITE,181,167
2010,INDIANA,BROWN,13,83.9
2010,INDIANA,CRAWFORD,25,136.3
2010,INDIANA,FLOYD,43,147.6
2010,INDIANA,HARRISON,61,130
2010,INDIANA,JACKSON,71,126.1
2010,INDIANA,LAWRENCE,93,138.9
2010,INDIANA,MONROE,105,138.6
2010,INDIANA,ORANGE,117,149.4
2010,INDIANA,PERRY,123,132.6
2010,INDIANA,WASHINGTON,175,123.6
2010,INDIANA,CLARK,19,136.9
2010,INDIANA,DEARBORN,29,124.4
2010,INDIANA,FRANKLIN,47,159.8
2010,INDIANA,JEFFERSON,77,127.4
2010,INDIANA,JENNINGS,79,131.1
2010,INDIANA,OHIO,115,120.4
2010,INDIANA,RIPLEY,137,135.6
2010,INDIANA,SCOTT,143,144.1
2010,INDIANA,SWITZERLAND,155,136.3
2010,INDIANA,DAVIESS,27,160.3
2010,INDIANA,DUBOIS,37,154.5
2010,INDIANA,GIBSON,51,155
2010,INDIANA,GREENE,55,125.8
2010,INDIANA,KNOX,83,163.8
2010,INDIANA,MARTIN,101,149.5
2010,INDIANA,PIKE,125,146.1
2010,INDIANA,POSEY,129,146.6
2010,INDIANA,SPENCER,147,139.8
2010,INDIANA,SULLIVAN,153,159.2
2010,INDIANA,VANDERBURGH,163,143
2010,INDIANA,WARRICK,173,142.7
2010,INDIANA,CLAY,21,157.2
2010,INDIANA,FOUNTAIN,45,175.6
2010,INDIANA,MONTGOMERY,107,172.5
2010,INDIANA,OWEN,119,142.4
2010,INDIANA,PARKE,121,164.9
2010,INDIANA,PUTNAM,133,160.6
2010,INDIANA,TIPPECANOE,157,175.1
2010,INDIANA,VERMILLION,165,161.7
2010,INDIANA,VIGO,167,151.7
2010,INDIANA,WARREN,171,162.6
2009,INDIANA,BARTHOLOMEW,5,175
2009,INDIANA,BOONE,11,182
2009,INDIANA,CLINTON,23,185
2009,INDIANA,DECATUR,31,181
2009,INDIANA,GRANT,53,171
2009,INDIANA,HAMILTON,57,172
2009,INDIANA,HANCOCK,59,185
2009,INDIANA,HENDRICKS,63,179
2009,INDIANA,HOWARD,67,186
2009,INDIANA,JOHNSON,81,167
2009,INDIANA,MADISON,95,169
2009,INDIANA,MARION,97,169
2009,INDIANA,MORGAN,109,175
2009,INDIANA,RUSH,139,185
2009,INDIANA,SHELBY,145,177
2009,INDIANA,TIPTON,159,186
2009,INDIANA,BLACKFORD,9,165
2009,INDIANA,DELAWARE,35,154
2009,INDIANA,FAYETTE,41,184
2009,INDIANA,HENRY,65,187
2009,INDIANA,JAY,75,153
2009,INDIANA,RANDOLPH,135,173
2009,INDIANA,UNION,161,196
2009,INDIANA,WAYNE,177,184
2009,INDIANA,CARROLL,15,175
2009,INDIANA,CASS,17,164
2009,INDIANA,ELKHART,39,161
2009,INDIANA,FULTON,49,160
2009,INDIANA,KOSCIUSKO,85,160
2009,INDIANA,MARSHALL,99,155
2009,INDIANA,MIAMI,103,164
2009,INDIANA,ST. JOSEPH,141,166
2009,INDIANA,WABASH,169,173
2009,INDIANA,ADAMS,1,167
2009,INDIANA,ALLEN,3,177
2009,INDIANA,DE KALB,33,150
2009,INDIANA,HUNTINGTON,69,176
2009,INDIANA,LAGRANGE,87,136
2009,INDIANA,NOBLE,113,153
2009,INDIANA,STEUBEN,151,140
2009,INDIANA,WELLS,179,179
2009,INDIANA,WHITLEY,183,170
2009,INDIANA,BENTON,7,185
2009,INDIANA,JASPER,73,160
2009,INDIANA,LA PORTE,91,154
2009,INDIANA,LAKE,89,162
2009,INDIANA,NEWTON,111,182
2009,INDIANA,PORTER,127,156
2009,INDIANA,PULASKI,131,148
2009,INDIANA,STARKE,149,134
2009,INDIANA,WHITE,181,181
2009,INDIANA,BROWN,13,154
2009,INDIANA,HARRISON,61,174
2009,INDIANA,JACKSON,71,164
2009,INDIANA,LAWRENCE,93,164
2009,INDIANA,MONROE,105,154
2009,INDIANA,ORANGE,117,173
2009,INDIANA,OTHER (COMBINED) COUNTIES,,155
2009,INDIANA,PERRY,123,161
2009,INDIANA,WASHINGTON,175,162
2009,INDIANA,CLARK,19,155
2009,INDIANA,DEARBORN,29,167
2009,INDIANA,FRANKLIN,47,185
2009,INDIANA,JENNINGS,79,167
2009,INDIANA,OTHER (COMBINED) COUNTIES,,148
2009,INDIANA,RIPLEY,137,164
2009,INDIANA,SCOTT,143,152
2009,INDIANA,SWITZERLAND,155,153
2009,INDIANA,DAVIESS,27,182
2009,INDIANA,DUBOIS,37,169
2009,INDIANA,GIBSON,51,166
2009,INDIANA,GREENE,55,166
2009,INDIANA,KNOX,83,167
2009,INDIANA,MARTIN,101,172
2009,INDIANA,PIKE,125,155
2009,INDIANA,POSEY,129,176
2009,INDIANA,SPENCER,147,177
2009,INDIANA,SULLIVAN,153,167
2009,INDIANA,VANDERBURGH,163,178
2009,INDIANA,WARRICK,173,169
2009,INDIANA,CLAY,21,156
2009,INDIANA,FOUNTAIN,45,184
2009,INDIANA,MONTGOMERY,107,192
2009,INDIANA,OWEN,119,152
2009,INDIANA,PARKE,121,170
2009,INDIANA,PUTNAM,133,172
2009,INDIANA,TIPPECANOE,157,179
2009,INDIANA,VERMILLION,165,175
2009,INDIANA,VIGO,167,151
2009,INDIANA,WARREN,171,187
2008,INDIANA,BARTHOLOMEW,5,141
2008,INDIANA,BOONE,11,173
2008,INDIANA,CLINTON,23,187
2008,INDIANA,DECATUR,31,158
2008,INDIANA,GRANT,53,166
2008,INDIANA,HAMILTON,57,164
2008,INDIANA,HANCOCK,59,151
2008,INDIANA,HENDRICKS,63,147
2008,INDIANA,HOWARD,67,188
2008,INDIANA,JOHNSON,81,142
2008,INDIANA,MADISON,95,173
2008,INDIANA,MARION,97,121
2008,INDIANA,MORGAN,109,134
2008,INDIANA,RUSH,139,171
2008,INDIANA,SHELBY,145,153
2008,INDIANA,TIPTON,159,184
2008,INDIANA,BLACKFORD,9,156
2008,INDIANA,DELAWARE,35,156
2008,INDIANA,FAYETTE,41,152
2008,INDIANA,HENRY,65,161
2008,INDIANA,JAY,75,140
2008,INDIANA,RANDOLPH,135,147
2008,INDIANA,UNION,161,164
2008,INDIANA,WAYNE,177,151
2008,INDIANA,CARROLL,15,194
2008,INDIANA,CASS,17,183
2008,INDIANA,ELKHART,39,141
2008,INDIANA,FULTON,49,169
2008,INDIANA,KOSCIUSKO,85,143
2008,INDIANA,MARSHALL,99,155
2008,INDIANA,MIAMI,103,162
2008,INDIANA,ST. JOSEPH,141,144
2008,INDIANA,WABASH,169,149
2008,INDIANA,ADAMS,1,150
2008,INDIANA,ALLEN,3,151
2008,INDIANA,DE KALB,33,121
2008,INDIANA,HUNTINGTON,69,154
2008,INDIANA,LAGRANGE,87,116
2008,INDIANA,NOBLE,113,132
2008,INDIANA,STEUBEN,151,114
2008,INDIANA,WELLS,179,158
2008,INDIANA,WHITLEY,183,133
2008,INDIANA,BENTON,7,187
2008,INDIANA,JASPER,73,182
2008,INDIANA,LA PORTE,91,148
2008,INDIANA,LAKE,89,165
2008,INDIANA,NEWTON,111,185
2008,INDIANA,PORTER,127,167
2008,INDIANA,PULASKI,131,168
2008,INDIANA,STARKE,149,140
2008,INDIANA,WHITE,181,191
2008,INDIANA,FLOYD,43,131
2008,INDIANA,HARRISON,61,122
2008,INDIANA,JACKSON,71,125
2008,INDIANA,LAWRENCE,93,141
2008,INDIANA,MONROE,105,143
2008,INDIANA,ORANGE,117,160
2008,INDIANA,OTHER (COMBINED) COUNTIES,,107
2008,INDIANA,PERRY,123,145
2008,INDIANA,WASHINGTON,175,132
2008,INDIANA,CLARK,19,138
2008,INDIANA,DEARBORN,29,113
2008,INDIANA,FRANKLIN,47,135
2008,INDIANA,JEFFERSON,77,108
2008,INDIANA,JENNINGS,79,127
2008,INDIANA,OHIO,115,131
2008,INDIANA,RIPLEY,137,131
2008,INDIANA,SCOTT,143,132
2008,INDIANA,SWITZERLAND,155,105
2008,INDIANA,DAVIESS,27,173
2008,INDIANA,DUBOIS,37,157
2008,INDIANA,GIBSON,51,168
2008,INDIANA,GREENE,55,136
2008,INDIANA,KNOX,83,165
2008,INDIANA,MARTIN,101,155
2008,INDIANA,PIKE,125,153
2008,INDIANA,POSEY,129,157
2008,INDIANA,SPENCER,147,145
2008,INDIANA,SULLIVAN,153,164
2008,INDIANA,VANDERBURGH,163,154
2008,INDIANA,WARRICK,173,142
2008,INDIANA,CLAY,21,137
2008,INDIANA,FOUNTAIN,45,180
2008,INDIANA,MONTGOMERY,107,172
2008,INDIANA,OWEN,119,135
2008,INDIANA,PARKE,121,149
2008,INDIANA,PUTNAM,133,151
2008,INDIANA,TIPPECANOE,157,180
2008,INDIANA,VERMILLION,165,156
2008,INDIANA,VIGO,167,138
2008,INDIANA,WARREN,171,181
2007,INDIANA,BARTHOLOMEW,5,141.5
2007,INDIANA,BOONE,11,154
2007,INDIANA,CLINTON,23,179.3
2007,INDIANA,DECATUR,31,142.6
2007,INDIANA,GRANT,53,128.7
2007,INDIANA,HAMILTON,57,149.6
2007,INDIANA,HANCOCK,59,148.3
2007,INDIANA,HENDRICKS,63,154.3
2007,INDIANA,HOWARD,67,170.5
2007,INDIANA,JOHNSON,81,142
2007,INDIANA,MADISON,95,154.6
2007,INDIANA,MARION,97,145.4
2007,INDIANA,MORGAN,109,154.2
2007,INDIANA,RUSH,139,136.2
2007,INDIANA,SHELBY,145,127.8
2007,INDIANA,TIPTON,159,179
2007,INDIANA,BLACKFORD,9,142.1
2007,INDIANA,DELAWARE,35,134.2
2007,INDIANA,FAYETTE,41,132.7
2007,INDIANA,HENRY,65,147.3
2007,INDIANA,JAY,75,142.4
2007,INDIANA,RANDOLPH,135,129
2007,INDIANA,UNION,161,144.8
2007,INDIANA,WAYNE,177,118.7
2007,INDIANA,CARROLL,15,186.8
2007,INDIANA,CASS,17,176.7
2007,INDIANA,ELKHART,39,153
2007,INDIANA,FULTON,49,155.9
2007,INDIANA,KOSCIUSKO,85,156.4
2007,INDIANA,MARSHALL,99,155
2007,INDIANA,MIAMI,103,154.2
2007,INDIANA,ST. JOSEPH,141,149.1
2007,INDIANA,WABASH,169,152.6
2007,INDIANA,ADAMS,1,142.1
2007,INDIANA,ALLEN,3,157.2
2007,INDIANA,DE KALB,33,146.5
2007,INDIANA,HUNTINGTON,69,149.2
2007,INDIANA,LAGRANGE,87,125
2007,INDIANA,NOBLE,113,147
2007,INDIANA,STEUBEN,151,126.9
2007,INDIANA,WELLS,179,135.2
2007,INDIANA,WHITLEY,183,162.3
2007,INDIANA,BENTON,7,170.5
2007,INDIANA,JASPER,73,171
2007,INDIANA,LA PORTE,91,144.8
2007,INDIANA,LAKE,89,162.3
2007,INDIANA,NEWTON,111,179.6
2007,INDIANA,PORTER,127,153.6
2007,INDIANA,PULASKI,131,161.5
2007,INDIANA,STARKE,149,147.8
2007,INDIANA,WHITE,181,175.3
2007,INDIANA,HARRISON,61,105.7
2007,INDIANA,JACKSON,71,113
2007,INDIANA,LAWRENCE,93,133.5
2007,INDIANA,MONROE,105,150.4
2007,INDIANA,ORANGE,117,145.5
2007,INDIANA,OTHER (COMBINED) COUNTIES,,130.5
2007,INDIANA,PERRY,123,148.5
2007,INDIANA,WASHINGTON,175,147.1
2007,INDIANA,CLARK,19,127.5
2007,INDIANA,DEARBORN,29,116.5
2007,INDIANA,FRANKLIN,47,125.9
2007,INDIANA,JEFFERSON,77,123.7
2007,INDIANA,JENNINGS,79,137.2
2007,INDIANA,OTHER (COMBINED) COUNTIES,,123.6
2007,INDIANA,RIPLEY,137,117.6
2007,INDIANA,SCOTT,143,144.2
2007,INDIANA,DAVIESS,27,164.5
2007,INDIANA,DUBOIS,37,146.6
2007,INDIANA,GIBSON,51,162.3
2007,INDIANA,GREENE,55,142.5
2007,INDIANA,KNOX,83,166.9
2007,INDIANA,MARTIN,101,158.6
2007,INDIANA,PIKE,125,156
2007,INDIANA,POSEY,129,158.6
2007,INDIANA,SPENCER,147,152.8
2007,INDIANA,SULLIVAN,153,163.6
2007,INDIANA,VANDERBURGH,163,149.8
2007,INDIANA,WARRICK,173,141.7
2007,INDIANA,CLAY,21,164
2007,INDIANA,FOUNTAIN,45,171.1
2007,INDIANA,MONTGOMERY,107,171.4
2007,INDIANA,OWEN,119,150.7
2007,INDIANA,PARKE,121,163.7
2007,INDIANA,PUTNAM,133,164.8
2007,INDIANA,TIPPECANOE,157,159.9
2007,INDIANA,VERMILLION,165,177
2007,INDIANA,VIGO,167,158.7
2007,INDIANA,WARREN,171,167.7
2006,INDIANA,BARTHOLOMEW,5,153.5
2006,INDIANA,BOONE,11,163.9
2006,INDIANA,CLINTON,23,165.1
2006,INDIANA,DECATUR,31,164
2006,INDIANA,GRANT,53,159.5
2006,INDIANA,HAMILTON,57,166.4
2006,INDIANA,HANCOCK,59,155.4
2006,INDIANA,HENDRICKS,63,154.9
2006,INDIANA,HOWARD,67,166.4
2006,INDIANA,JOHNSON,81,152.1
2006,INDIANA,MADISON,95,163.2
2006,INDIANA,MARION,97,140
2006,INDIANA,MORGAN,109,153
2006,INDIANA,RUSH,139,152.5
2006,INDIANA,SHELBY,145,150.4
2006,INDIANA,TIPTON,159,177.1
2006,INDIANA,BLACKFORD,9,151.7
2006,INDIANA,DELAWARE,35,154.4
2006,INDIANA,FAYETTE,41,155.3
2006,INDIANA,HENRY,65,157.4
2006,INDIANA,JAY,75,134
2006,INDIANA,RANDOLPH,135,145.6
2006,INDIANA,UNION,161,171.2
2006,INDIANA,WAYNE,177,156
2006,INDIANA,CARROLL,15,174
2006,INDIANA,CASS,17,153.7
2006,INDIANA,ELKHART,39,157.8
2006,INDIANA,FULTON,49,148.3
2006,INDIANA,KOSCIUSKO,85,164.4
2006,INDIANA,MARSHALL,99,162.9
2006,INDIANA,MIAMI,103,161.3
2006,INDIANA,ST. JOSEPH,141,157.5
2006,INDIANA,WABASH,169,159.9
2006,INDIANA,ADAMS,1,147.1
2006,INDIANA,ALLEN,3,165.3
2006,INDIANA,DE KALB,33,146.9
2006,INDIANA,HUNTINGTON,69,156.6
2006,INDIANA,LAGRANGE,87,144.1
2006,INDIANA,NOBLE,113,150.3
2006,INDIANA,STEUBEN,151,148.8
2006,INDIANA,WELLS,179,154.4
2006,INDIANA,WHITLEY,183,161.3
2006,INDIANA,BENTON,7,167.2
2006,INDIANA,JASPER,73,158.6
2006,INDIANA,LA PORTE,91,165.4
2006,INDIANA,LAKE,89,162.8
2006,INDIANA,NEWTON,111,163
2006,INDIANA,PORTER,127,158.8
2006,INDIANA,PULASKI,131,152.7
2006,INDIANA,STARKE,149,154.1
2006,INDIANA,WHITE,181,159.8
2006,INDIANA,HARRISON,61,142.3
2006,INDIANA,JACKSON,71,135.4
2006,INDIANA,LAWRENCE,93,144.9
2006,INDIANA,MONROE,105,136
2006,INDIANA,ORANGE,117,153.8
2006,INDIANA,OTHER (COMBINED) COUNTIES,,119.2
2006,INDIANA,PERRY,123,131.3
2006,INDIANA,WASHINGTON,175,143
2006,INDIANA,CLARK,19,138
2006,INDIANA,DEARBORN,29,143.7
2006,INDIANA,FRANKLIN,47,154.1
2006,INDIANA,JENNINGS,79,142.5
2006,INDIANA,OTHER (COMBINED) COUNTIES,,145.2
2006,INDIANA,RIPLEY,137,152.6
2006,INDIANA,SCOTT,143,129
2006,INDIANA,DAVIESS,27,152.8
2006,INDIANA,DUBOIS,37,147.5
2006,INDIANA,GIBSON,51,163.8
2006,INDIANA,GREENE,55,143.8
2006,INDIANA,KNOX,83,152.6
2006,INDIANA,MARTIN,101,140.7
2006,INDIANA,PIKE,125,144.6
2006,INDIANA,POSEY,129,162.5
2006,INDIANA,SPENCER,147,136
2006,INDIANA,SULLIVAN,153,155.7
2006,INDIANA,VANDERBURGH,163,150.7
2006,INDIANA,WARRICK,173,143.6
2006,INDIANA,CLAY,21,151.7
2006,INDIANA,FOUNTAIN,45,163.4
2006,INDIANA,MONTGOMERY,107,166.9
2006,INDIANA,OWEN,119,132.5
2006,INDIANA,PARKE,121,156.5
2006,INDIANA,PUTNAM,133,155.5
2006,INDIANA,TIPPECANOE,157,164.3
2006,INDIANA,VERMILLION,165,170.3
2006,INDIANA,VIGO,167,152.6
2006,INDIANA,WARREN,171,169.1
2005,INDIANA,BARTHOLOMEW,5,145.3
2005,INDIANA,BOONE,11,163.6
